time_seconds,dominant_frequency_hz,dominant_magnitude
70.058667,46.875000,38.857710741582
70.144000,199.218750,50.959864260015
70.229333,64.453125,60.650873001331
70.314667,199.218750,67.830021601303
70.400000,175.781250,45.971540247480
70.485333,187.500000,57.909668808571
70.570667,181.640625,61.985895996561
70.656000,199.218750,33.124729931671
70.741333,199.218750,48.510471398346
70.826667,181.640625,26.645881399920
70.912000,29.296875,37.452752065276
70.997333,23.437500,43.535790613512
71.082667,64.453125,39.292145376658
71.168000,175.781250,38.762691569051
71.253333,29.296875,32.633033201988
71.338667,29.296875,42.344407656258
71.424000,46.875000,45.676356172801
71.509333,41.015625,36.923446980834
71.594667,41.015625,37.563085257263
71.680000,58.593750,26.228646007368
71.765333,29.296875,26.055386493157
71.850667,64.453125,43.603020246025
71.936000,58.593750,34.478020452722
72.021333,29.296875,32.356508769484
72.106667,41.015625,36.010197165278
72.192000,70.312500,30.792802874128
72.277333,41.015625,27.682922844060
72.362667,23.437500,24.481916138857
72.448000,41.015625,31.014380650408
72.533333,23.437500,36.074664938758
72.618667,41.015625,47.970272223878
72.704000,41.015625,49.034834087016
72.789333,41.015625,24.239477519713
72.874667,41.015625,33.840801135365
72.960000,70.312500,24.769701352697
73.045333,82.031250,25.214313555248
73.130667,76.171875,30.003238484628
73.216000,29.296875,28.137618140076
73.301333,29.296875,26.677502883399
73.386667,23.437500,26.545723806214
73.472000,23.437500,40.134560794015
73.557333,46.875000,20.488063530892
73.642667,58.593750,44.537198364555
73.728000,64.453125,29.731354876892
73.813333,58.593750,38.309508180489
73.898667,41.015625,26.876928640568
73.984000,58.593750,36.631064967923
74.069333,70.312500,31.477934040950
74.154667,29.296875,31.543661437859
74.240000,58.593750,22.490886468681
74.325333,58.593750,33.486640851118
74.410667,175.781250,24.236210850950
74.496000,58.593750,31.406389899619
74.581333,41.015625,42.332972789302
74.666667,23.437500,33.183163938732
74.752000,70.312500,52.847528182516
74.837333,70.312500,38.451355493075
74.922667,52.734375,30.475025722830
75.008000,41.015625,49.456233306192
75.093333,93.750000,32.564962689940
75.178667,41.015625,35.415535368444
75.264000,70.312500,37.936455182258
75.349333,23.437500,40.150394041626
75.434667,41.015625,39.411074632676
75.520000,23.437500,31.736048278251
75.605333,41.015625,34.328273885505
75.690667,41.015625,36.046147714274
75.776000,46.875000,47.934047768086
75.861333,46.875000,31.428705632815
75.946667,70.312500,40.549949914308
76.032000,41.015625,48.446525175845
76.117333,41.015625,27.830286516368
76.202667,41.015625,49.305166632374
76.288000,82.031250,38.754831179347
76.373333,52.734375,40.269855567130
76.458667,64.453125,55.216614808990
76.544000,58.593750,54.924079063236
76.629333,64.453125,68.367855316136
76.714667,58.593750,64.529063936223
76.800000,52.734375,45.064136462464
76.885333,70.312500,30.262017783427
76.970667,58.593750,41.250139724801
77.056000,64.453125,55.201065346998
77.141333,70.312500,34.106855524791
77.226667,41.015625,32.477012923907
77.312000,82.031250,27.829179445998
77.397333,41.015625,26.647030263655
77.482667,82.031250,22.666382667167
77.568000,76.171875,27.766628831910
77.653333,23.437500,27.807156544108
77.738667,99.609375,28.850029488442
77.824000,46.875000,27.143890520202
77.909333,41.015625,30.682439642100
77.994667,82.031250,31.764458876097
78.080000,105.468750,30.009000844163
78.165333,41.015625,23.238863181854
78.250667,64.453125,28.296842968930
